"","TFs","target","mor"
"2947","MYC","CSTB",-0.00134689753337446
"2948","MYC","CTSF",-1.94880057126488e-07
"2949","MYC","CXCL2",0.74668147994975
"2950","MYC","CXCR4",-0.0293162133865393
"2951","MYC","CXXC1",-0.000647769517392186
"2952","MYC","DCK",0.60654022062689
"2953","MYC","DDX11",-0.0372987076322662
"2954","MYC","DDX18",-0.00025344990400368
"2955","MYC","DDX5",0.245257569915694
"2956","MYC","DFFA",-7.34955299879336e-05
"2957","MYC","DKC1",0.358016182622273
"2958","MYC","DLEU1",0.81250015296129
"2959","MYC","DLEU2",-0.00131867485687036
"2960","MYC","DPY30",-5.12846260634192e-07
"2961","MYC","DUSP1",0.887918471920934
"2962","MYC","E2F1",0.689367503634994
"2963","MYC","EGR3",0.45395905670298
"2964","MYC","EIF3C",-0.0110131137968034
"2965","MYC","EIF4A1",-0.860267460917171
"2966","MYC","EIF4B",0.553604561776764
"2967","MYC","EIF4E",0.257077242580889
"2968","MYC","EIF4EBP2",0.321329910189298
"2969","MYC","EIF5A2",0.36356473127025
"2970","MYC","ELK1",-0.000486439016572271
"2971","MYC","ENO1",-9.86070695965779e-06
"2972","MYC","ENTPD7",-0.049566561753111
"2973","MYC","EPB42",0.93352145511316
"2974","MYC","EPHX1",-0.0520668758330744
"2975","MYC","ESD",-6.51915205198546e-05
"2976","MYC","ETS2",-0.00095734155711317
"2977","MYC","EXOSC8",0.396418200380833
"2978","MYC","FAH",0.311948879207564
"2979","MYC","FASLG",-1.94880057126488e-07
"2980","MYC","FASN",-0.000372232454818501
"2981","MYC","FECH",0.872418965053155
"2982","MYC","FGF9",-5.27446850111067e-07
"2983","MYC","FGFR4",-1.12226862131824e-07
"2984","MYC","FOSL1",0.206364776678227
"2985","MYC","FOXM1",0.858322535424752
"2986","MYC","FPGS",-0.000196994988020407
"2987","MYC","FUT1",-0.00169778623838767
"2988","MYC","FXN",-7.37445665726827e-07
"2989","MYC","FXR1",0.307826891974727
"2990","MYC","GADD45A",0.570246554311398
"2991","MYC","GALT",-1.14724611172465e-06
"2992","MYC","GAPDH",-0.00104317528541118
"2993","MYC","GAS8",-0.0366697030160372
"2994","MYC","GLA",-0.00308683920972246
"2995","MYC","GNL3",-0.00123734627351864
"2996","MYC","GOLPH3",0.29664598350348
"2997","MYC","GPR4",0.231207419474358
"2998","MYC","GSK3B",0.584398883083525
"2999","MYC","GSTP1",-3.96146660522615e-06
"3000","MYC","GTF2H2",-0.00844300144793785
"3001","MYC","HBA2",0.819962367988177
"3002","MYC","HBP1",-1.7695974793124e-05
"3003","MYC","HDAC2",0.56787705269334
"3004","MYC","HDAC3",-0.873028891788452
"3005","MYC","HERC5",0.620324328927527
"3006","MYC","HERPUD1",-0.000152719607240326
"3007","MYC","HES1",0.752217498494132
"3008","MYC","HIF1A",0.319232661303439
"3009","MYC","HINT1",-8.47168563070731e-07
"3010","MYC","HLA-F",-0.0123239005090296
"3011","MYC","HMBS",0.866104292443265
"3012","MYC","HMGN2",-0.000475767612154895
"3013","MYC","HMOX1",0.185691079465598
"3014","MYC","HNRNPA1",0.355807125817583
"3015","MYC","HNRNPA2B1",0.541649499778355
"3016","MYC","HOXD13",-0.000647769517392186
"3017","MYC","HOXD3",-6.3642781609527e-05
"3018","MYC","HSD11B2",-3.91695071613148e-05
"3019","MYC","HSPA4",0.915468154089897
"3020","MYC","HSPA8",0.384967659118796
"3021","MYC","HSPA9",0.232069334816143
"3022","MYC","HSPD1",0.242581143987429
"3023","MYC","HSPE1",-8.95362381685009e-07
"3024","MYC","ICAM1",-6.52068515047723e-06
"3025","MYC","ID2",0.202415954447976
"3026","MYC","ID3",0.362452098290325
"3027","MYC","IER3",-0.00173367476495437
"3028","MYC","IL11RA",-6.06725982350661e-07
"3029","MYC","IL13",0.278855611609615
"3030","MYC","IL2",-0.00607680570828639
"3031","MYC","IMPA2",-0.000486439016572271
"3032","MYC","INSM1",0.242581143987429
"3033","MYC","INSR",-3.29825142668154e-05
"3034","MYC","IRF2",-2.6580739986135e-06
"3035","MYC","IRF3",-0.104762019541663
"3036","MYC","ISG20",-2.39002839035046e-05
"3037","MYC","ITGA6",0.187909536506417
"3038","MYC","ITGB1",-1.12226862131824e-07
"3039","MYC","JUN",-5.5068258363479e-05
"3040","MYC","JUNB",0.449192328569248
"3041","MYC","KIAA1586",0.921281915103417
"3042","MYC","KLF1",-0.00401150728793031
"3043","MYC","KLK10",-0.0140359592382882
"3044","MYC","LAIR1",-0.00644301256389937
"3045","MYC","LAIR2",0.46711055682031
"3046","MYC","LAMB2",-1.03798235869117e-05
"3047","MYC","LAMP1",-7.04945004351209e-06
"3048","MYC","LBR",0.202415954447976
"3049","MYC","LDHA",0.335132005234439
"3050","MYC","LDHB",0.195446103452073
"3051","MYC","LMNA",-1.68262815897467e-05
"3052","MYC","LMX1B",-0.161459721878551
"3053","MYC","LTA4H",-2.73014760175808e-06
"3054","MYC","LTB",-0.0787187240424946
"3055","MYC","MAGEA3",-0.000647769517392186
"3056","MYC","MAN2A2",0.729617935724407
"3057","MYC","MBD1",-6.67765127238356e-05
"3058","MYC","MCM7",0.218540048763774
"3059","MYC","MDM2",0.886390404791295
"3060","MYC","MEIS1",-1.08989884956515e-07
"3061","MYC","MEIS2",-7.04945004351209e-06
"3062","MYC","MEN1",-1.72558367693608e-05
"3063","MYC","MET",-1.86090077963345e-05
"3064","MYC","METTL1",-4.52006473790668e-06
"3065","MYC","MFAP1",0.240807597994892
"3066","MYC","MGST1",0.294637892649015
"3067","MYC","MNT",0.221034231939966
"3068","MYC","MNX1",-7.17572227917003e-05
"3069","MYC","MPO",-1.31562583183157e-06
"3070","MYC","MSH2",0.234668098242057
"3071","MYC","MSN",-0.647614712429671
"3072","MYC","MST1",-0.812248088816036
"3073","MYC","MTHFD1",0.47190608587665
"3074","MYC","MTHFR",-8.08628201179546e-05
"3075","MYC","MUC1",-3.35709949384252e-07
"3076","MYC","MYBL2",-8.08628201179546e-05
"3077","MYC","NAP1L1",0.369149343169052
"3078","MYC","NAT10",-0.00025928970342139
"3079","MYC","NCL",-0.0775126443283588
"3080","MYC","NDRG1",-0.705631616715021
"3081","MYC","NEFM",0.246153998012638
"3082","MYC","NFIL3",-7.61960002605366e-06
"3083","MYC","NFKBIL1",0.614601493500904
"3084","MYC","NID1",-6.78377432278315e-07
"3085","MYC","NIT1",-0.857566283726427
"3086","MYC","NME1",-0.000647769517392186
"3087","MYC","NME2",-4.64679827361882e-05
"3088","MYC","NOD1",-0.0288099448766702
"3089","MYC","NOL7",-1.05646864192004e-06
"3090","MYC","NOP56",-0.00177028370750139
"3091","MYC","NOTCH4",-2.45030076391233e-05
"3092","MYC","NPM1",0.456345780595456
"3093","MYC","NR1D1",-6.51915205198546e-05
"3094","MYC","NRAS",0.216888199036848
"3095","MYC","NTHL1",-0.000247736338336619
"3096","MYC","NTN3",0.869578996686684
"3097","MYC","NUP155",0.456345780595456
"3098","MYC","NXT1",0.604226907593316
"3099","MYC","OCA2",-0.119318871324751
"3100","MYC","ODC1",0.572613142792351
"3101","MYC","PAICS",0.310915616563851
"3102","MYC","PARP1",0.194682618696037
"3103","MYC","PCBD2",-0.678896293378746
"3104","MYC","PCNA",0.33085432303439
"3105","MYC","PDHA1",-4.33148590441736e-07
"3106","MYC","PER1",-7.23475230153442e-06
"3107","MYC","PEX14",-0.00443242729889839
"3108","MYC","PEX3",0.410308655240299
"3109","MYC","PFDN6",-3.86852113998952e-07
"3110","MYC","PHB",-1.37657915287618e-07
"3111","MYC","PIGF",-0.000265258393154979
"3112","MYC","PIK3C3",-1.09253199888375e-05
"3113","MYC","PKP1",-1.48288572495344e-05
"3114","MYC","PLA2G4A",-0.000325241946106255
"3115","MYC","PMAIP1",0.427873063467212
"3116","MYC","POLB",0.22863471175231
"3117","MYC","POLD2",0.218540048763774
"3118","MYC","POLE3",0.99300344244356
"3119","MYC","PPAT",0.218540048763774
"3120","MYC","PPID",-0.000110041121456825
"3121","MYC","PPIF",-1.52090678554456e-05
"3122","MYC","PPP1R7",-0.96014485313818
"3123","MYC","PQBP1",0.187167874589698
"3124","MYC","PRDM8",-0.489545568654128
"3125","MYC","PRDX3",-0.000139127274087568
"3126","MYC","PRKDC",0.34159850954905
"3127","MYC","PRTN3",0.889429547471104
"3128","MYC","PSEN2",-0.277391882496177
"3129","MYC","PSMB1",-0.0283116116454329
"3130","MYC","PSMG1",0.908438962243396
"3131","MYC","PTEN",-0.104762019541663
"3132","MYC","PTGER2",-0.000142412086856774
"3133","MYC","PTMA",0.19852191915949
"3134","MYC","QDPR",-0.000706935273822253
"3135","MYC","RAD51",-2.6580739986135e-06
"3136","MYC","RARA",-2.52396077026093e-07
"3137","MYC","RARB",-0.0010657531508805
"3138","MYC","RBBP4",-2.91167885919416e-07
"3139","MYC","RBM39",-0.000555437086118489
"3140","MYC","RBM8A",0.183492190057584
"3141","MYC","RCC1",-0.799443949486371
"3142","MYC","RFC2",0.573795313134186
"3143","MYC","RGS2",-0.0728425929035394
"3144","MYC","RHOG",0.481513374821662
"3145","MYC","RPL10",0.178437339366077
"3146","MYC","RPL13",0.34376707765518
"3147","MYC","RPL19",-0.00204789067098893
"3148","MYC","RPL22",-1.90824213172985e-05
"3149","MYC","RPL23",-8.8967418689063e-06
"3150","MYC","RPL26",-1.31562583183157e-06
"3151","MYC","RPL27",-0.0278211078318792
"3152","MYC","RPL27A",-1.86090077963345e-05
"3153","MYC","RPL3",0.943221783416397
"3154","MYC","RPL32",0.395267823087138
"3155","MYC","RPL6",-2.45268398982205e-07
"3156","MYC","RPS15",0.322381194071489
"3157","MYC","RPS15A",0.22523490764848
"3158","MYC","RPS16",0.497156276416111
"3159","MYC","RPS19",-0.000107477636118793
"3160","MYC","RPS20",-2.00578943457067e-07
"3161","MYC","RPS6",-4.89107289277578e-06
"3162","MYC","SCARB1",-0.0889432870439975
"3163","MYC","SEC23B",-0.210717484668845
"3164","MYC","SFMBT1",-4.09364445850771e-07
"3165","MYC","SFXN3",-0.000297131930435284
"3166","MYC","SHMT1",-0.951972249373916
"3167","MYC","SIM2",-0.0278211078318792
"3168","MYC","SIRT1",-0.000398100684624048
"3169","MYC","SLA",-0.000175525326546824
"3170","MYC","SLBP",0.637302024693752
"3171","MYC","SLC19A1",-0.000567810606330825
"3172","MYC","SLC25A28",-0.000171509764426721
"3173","MYC","SLC25A3",-1.63854220836238e-07
"3174","MYC","SLC28A2",-0.000192508837425813
"3175","MYC","SLC2A4",0.942654284039049
"3176","MYC","SLC4A2",-0.000347978261315017
"3177","MYC","SLC9A3R2",0.846964571717142
"3178","MYC","SLIT1",0.187909536506417
"3179","MYC","SMARCAD1",0.439688614592135
"3180","MYC","SMN1",0.852729122644704
"3181","MYC","SNRPB",-1.05646864192004e-06
"3182","MYC","SNRPB2",0.244363283330287
"3183","MYC","SNRPD3",-4.98638839575865e-07
"3184","MYC","SPAST",0.446812529522784
"3185","MYC","SQSTM1",-0.629771335117276
"3186","MYC","SRD5A1",-6.51915205198546e-05
"3187","MYC","SRM",-1.30614654245285e-05
"3188","MYC","ST3GAL1",-0.0237419089698901
"3189","MYC","STAT6",0.34051665471504
"3190","MYC","STMN1",0.642893275610203
"3191","MYC","SURF6",-0.000167582483410013
"3192","MYC","SYNGR2",0.432590039789607
"3193","MYC","TCF12",-1.09253199888375e-05
"3194","MYC","TCIRG1",-5.87504904140045e-06
"3195","MYC","TERT",0.511607952187066
"3196","MYC","TFAP4",-1.01170461017081e-05
"3197","MYC","TFRC",0.534455550743244
"3198","MYC","TGFB1",-9.32612372051185e-05
"3199","MYC","TGFB2",0.233799675775364
"3200","MYC","TGFB3",-0.229073602746635
"3201","MYC","THBS1",0.207959652116599
"3202","MYC","THBS4",-0.000978145491255866
"3203","MYC","THRAP3",-0.0140359592382882
"3204","MYC","TNFRSF8",0.344853774029379
"3205","MYC","TOMM20",-0.0217191676969523
"3206","MYC","TOP1",0.698691654567038
"3207","MYC","TP53",-0.0046121930052448
"3208","MYC","TPM2",0.75857858873463
"3209","MYC","TRAP1",-0.000167582483410013
"3210","MYC","TSC2",0.584398883083525
"3211","MYC","TUBG2",-0.213281942997241
"3212","MYC","TXN",-7.04945004351209e-06
"3213","MYC","TYMS",0.421995557742341
"3214","MYC","UBA52",0.642893275610203
"3215","MYC","UBE2C",0.196211775212672
"3216","MYC","UCP1",-6.41580466045656e-07
"3217","MYC","UCP3",-4.71362661533585e-07
"3218","MYC","UROD",-0.343306292963356
"3219","MYC","UXT",-0.000738420164984078
"3220","MYC","VAMP2",-4.17637894784878e-06
"3221","MYC","VEGFA",-0.00262231916498315
"3222","MYC","VHL",0.672432338688883
"3223","MYC","WDR36",0.184955943832428
"3224","MYC","WNT10B",-1.01170461017081e-05
"3225","MYC","WRN",-0.259762573814043
"3226","MYC","WT1",-0.00334733947342145
"3227","MYC","ZFP36L1",-4.11335809346789e-05
"3228","MYC","ZNF146",0.817746998309337
"3229","MYC","ZNF234",0.28569797430906
"3230","MYC","ZNF304",-0.00204789067098893
"3231","MYC","ZNF451",-0.00173367476495437
"3232","MYCN","CTSD",-0.0487568658619455
"3233","MYCN","MCM2",0.707863967688002
"3234","MYCN","MCM3",0.861957483758911
"3235","MYCN","MCM4",0.280800554609617
"3236","MYCN","MCM5",0.594931408779144
"3237","MYCN","MCM6",0.644007233493191
"3238","MYCN","MCM7",0.855857565182572
"3239","MYCN","MCM8",0.74668147994975
"3240","MYCN","MDM2",0.439688614592135
"3241","MYCN","MXI1",-0.223733250692615
"3242","MYCN","NDRG1",-0.65053646332409
"3243","MYCN","NES",-4.28802814972997e-06
"3244","MYCN","TP53",0.717871708428725
"3245","NFATC2","CD40LG",-2.45274765546016e-06
"3246","NFATC2","CDK4",0.835602065851625
"3247","NFATC2","CSF2",-0.0181396496957293
"3248","NFATC2","EGR3",0.747609480095138
"3249","NFATC2","FOXP3",0.946523637840244
"3250","NFATC2","IFNG",-0.417295121078981
"3251","NFATC2","IL2",0.723781203582763
"3252","NFATC2","IL4",-0.000220972614851778
"3253","NFATC2","IL5",-5.37519243445393e-05
"3254","NFATC2","TERT",0.979337168171417
"3255","NFE2L2","GCLC",-4.31924164683151e-05
"3256","NFE2L2","GSTA1",0.368029593436875
"3257","NFE2L2","HMOX1",-0.858923250025224
"3258","NFE2L2","MTHFR",0.814010357231114
"3259","NFE2L2","NQO1",0.639542777624343
"3260","NFE2L2","SQSTM1",-1.72730455815864e-06
"3261","NFE2L2","TXN",0.33085432303439
"3262","NFE2L2","TXNRD1",0.183492190057584
"3263","NFE2L2","ABCC1",-0.989855957170261
"3264","NFE2L2","NQO2",0.310915616563851
"3265","NFE2L2","TGIF1",-4.71362661533585e-07
"3266","NFIC","ALAS1",0.976058783407679
"3267","NFIC","C4BPB",-7.00585250067982e-05
"3268","NFIC","COL18A1",-1.1795863620061e-05
"3269","NFIC","COL1A1",-2.64004966039498e-05
"3270","NFIC","CSH1",0.215245106462323
"3271","NFIC","CYP17A1",-9.10749803474556e-05
"3272","NFIC","CYP1A1",-9.41213906258078e-08
"3273","NFIC","FABP7",0.979897147834125
"3274","NFIC","GFAP",0.845660112443637
"3275","NFIC","GTF3C1",0.85146297519717
"3276","NFIC","GTF3C2",0.991689134203872
"3277","NFIC","HMGB1",0.318186710599169
"3278","NFIC","HSD11B2",0.970481253448433
"3279","NFIC","ITGA5",0.984520802416002
"3280","NFIC","JUN",0.783793017891061
"3281","NFIC","MATN1",0.535655466671649
"3282","NFIC","MYC",-8.87445372165417e-08
"3283","NFIC","POLD2",0.869004953523441
"3284","NFIC","POLE2",0.973757787066752
"3285","NFIC","PROC",0.81021816772787
"3286","NFIC","SLC2A4",-0.000823096651426769
"3287","NFIC","SLC34A2",0.612304011734815
"3288","NFIC","SMUG1",0.672432338688883
"3289","NFIC","TFAP2A",-0.0140359592382882
"3290","NFIC","TFPI2",0.982100470811452
"3291","NFIC","TP53",0.352504874642448
"3292","NFIC","VWF",0.245257569915694
"3293","NFKB1","A2M",0.808685717071181
"3294","NFKB1","ABCB1",-5.37519243445393e-05
"3295","NFKB1","ADORA1",0.966837222220818
"3296","NFKB1","AGER",0.791240438793918
"3297","NFKB1","AGT",0.988079524271754
"3298","NFKB1","AKT1",-0.0385857419360185
"3299","NFKB1","ALOX5AP",0.877405034467979
"3300","NFKB1","AMH",0.18276356924985
"3301","NFKB1","AR",0.50197342936458
"3302","NFKB1","ATF3",-8.47168563070731e-07
"3303","NFKB1","B2M",0.810981054270377
"3304","NFKB1","BCL2",0.311948879207564
"3305","NFKB1","BCL2A1",0.800889792675045
"3306","NFKB1","BCL2L1",-2.57527678130517e-05
"3307","NFKB1","BCL3",0.975268577342451
"3308","NFKB1","BIRC2",-0.926087357893907
"3309","NFKB1","BIRC3",0.50438219404225
"3310","NFKB1","BIRC5",-0.00296390259169426
"3311","NFKB1","BRCA1",-0.0037773863292185
"3312","NFKB1","BRCA2",-2.10950498444547e-05
"3313","NFKB1","BST1",0.968207011343296
"3314","NFKB1","CCL11",-4.58274127364237e-07
"3315","NFKB1","CCL2",-0.000118089115944391
"3316","NFKB1","CCL22",0.91385707102161
"3317","NFKB1","CCL3",0.624880407005839
"3318","NFKB1","CCL4",0.36356473127025
"3319","NFKB1","CCL5",0.544044277995985
"3320","NFKB1","CCND1",0.354704855089869
"3321","NFKB1","CCND2",0.280800554609617
"3322","NFKB1","CCR7",0.858933555844246
"3323","NFKB1","CD40",0.47070663700826
"3324","NFKB1","CD40LG",0.869004953523441
"3325","NFKB1","CD58",0.822885205817751
"3326","NFKB1","CD69",0.951403849909193
"3327","NFKB1","CD74",-1.68262815897467e-05
"3328","NFKB1","CD80",-4.98638839575865e-07
"3329","NFKB1","CD83",0.780425316737996
"3330","NFKB1","CD86",0.545241006894006
"3331","NFKB1","CDK4",-9.72681611453344e-07
"3332","NFKB1","CFLAR",0.992304248853055
"3333","NFKB1","CFTR",0.825772703656539
"3334","NFKB1","COL1A1",0.259855632524176
"3335","NFKB1","COL1A2",0.180590714322607
"3336","NFKB1","CR2",-6.06725982350661e-07
"3337","NFKB1","CRMP1",0.759478679585115
"3338","NFKB1","CRP",0.731547159863334
"3339","NFKB1","CSF1",0.846313412362196
"3340","NFKB1","CSF2",0.694566041340269
"3341","NFKB1","CSNK2A1",-0.742565922878312
"3342","NFKB1","CTCF",0.656162702706521
"3343","NFKB1","CTSB",0.458734606902469
"3344","NFKB1","CXCL1",0.200072961541036
"3345","NFKB1","CXCL10",0.841695218565126
"3346","NFKB1","CXCL2",0.22863471175231
"3347","NFKB1","CXCL3",-0.000290477056608417
"3348","NFKB1","CXCL5",0.733468145206194
"3349","NFKB1","CYP19A1",0.182037117318761
"3350","NFKB1","CYP27B1",0.770109998435333
"3351","NFKB1","DEFB4A",0.846964571717142
"3352","NFKB1","EBI3",0.418479617366814
"3353","NFKB1","EDN1",0.463518152074453
"3354","NFKB1","EGFR",0.550023214873898
"3355","NFKB1","ELF3",0.904520887034306
"3356","NFKB1","F3",0.762165937011017
"3357","NFKB1","F8",0.407982978099533
"3358","NFKB1","FAS",0.970793796612071
"3359","NFKB1","FASLG",0.838331819945105
"3360","NFKB1","FBP1",0.848905232729776
"3361","NFKB1","FCGRT",0.807144359288862
"3362","NFKB1","FN1",-0.00049733916258616
"3363","NFKB1","GADD45A",-0.00348526098043631
"3364","NFKB1","GADD45G",0.257077242580889
"3365","NFKB1","GATA3",0.331921208504334
"3366","NFKB1","GDNF",0.860149352189757
"3367","NFKB1","GSTP1",0.76127235632857
"3368","NFKB1","HIF1A",0.317142551815217
"3369","NFKB1","HLA-F",0.858933555844246
"3370","NFKB1","HMOX1",0.399876144347779
"3371","NFKB1","HSD11B2",0.924239350793771
"3372","NFKB1","ICAM1",0.991081281794946
"3373","NFKB1","IER3",0.450383138535904
"3374","NFKB1","IFNA1",0.678835433188861
"3375","NFKB1","IFNB1",-0.00812540864366867
"3376","NFKB1","IFNG",0.96666229253264
"3377","NFKB1","IL10",0.967869458171009
"3378","NFKB1","IL12A",-1.17915483108447e-06
"3379","NFKB1","IL12B",-4.28802814972997e-06
"3380","NFKB1","IL17C",0.981391945660935
"3381","NFKB1","IL18",0.691452405977495
"3382","NFKB1","IL1A",-0.00251700198087716
"3383","NFKB1","IL1B",0.573795313134186
"3384","NFKB1","IL1RN",0.866104292443265
"3385","NFKB1","IL2",0.319232661303439
"3386","NFKB1","IL23A",0.982000792119926
"3387","NFKB1","IL2RA",0.859542493701519
"3388","NFKB1","IL4",0.973757787066752
"3389","NFKB1","IL5",-0.00166260476259461
"3390","NFKB1","IL6",0.804815613690054
"3391","NFKB1","IRF1",0.81021816772787
"3392","NFKB1","IRF4",0.749459094025809
"3393","NFKB1","IRF7",0.694566041340269
"3394","NFKB1","JUNB",0.401031025877316
"3395","NFKB1","KLK3",0.980870205375901
"3396","NFKB1","LPL",0.81021816772787
"3397","NFKB1","LTA",0.910556175714144
"3398","NFKB1","MADCAM1",0.481513374821662
"3399","NFKB1","MAT2A",0.458734606902469
"3400","NFKB1","MICA",0.336205624485724
"3401","NFKB1","MMP13",0.715885900456522
"3402","NFKB1","MMP14",0.880640311766154
"3403","NFKB1","MMP2",-0.195743350933293
"3404","NFKB1","MMP3",0.846964571717142
"3405","NFKB1","MMP9",0.725734919252691
"3406","NFKB1","MYB",0.267356647732751
"3407","NFKB1","MYC",-0.213281942997241
"3408","NFKB1","NFKBIA",0.972606721538383
"3409","NFKB1","NOD2",0.849547856315887
"3410","NFKB1","NOLC1",-1.97756140027445e-06
"3411","NFKB1","NOS1",0.708873534966497
"3412","NFKB1","NOS2",0.407982978099533
"3413","NFKB1","NOS3",0.942368659910791
"3414","NFKB1","NQO1",-0.00146564408303717
"3415","NFKB1","PDE7A",-0.00308683920972246
"3416","NFKB1","PDGFB",0.213610775189091
"3417","NFKB1","PIGR",-7.23475230153442e-06
"3418","NFKB1","PLAU",0.955201275388697
"3419","NFKB1","PLAUR",0.473105890531695
"3420","NFKB1","PTAFR",0.982879846005069
"3421","NFKB1","PTGS2",-0.000123765591779009
"3422","NFKB1","PTHLH",-0.0188088879998683
"3423","NFKB1","PTPN13",0.967528660207317
"3424","NFKB1","RIPK2",0.505586576452937
"3425","NFKB1","RRM2B",-0.000132774671017165
"3426","NFKB1","SAA2",0.227781493225742
"3427","NFKB1","SELE",0.891418080177126
"3428","NFKB1","SERPINA3",0.846964571717142
"3429","NFKB1","SERPINB1",0.846964571717142
"3430","NFKB1","SERPINE1",0.50197342936458
"3431","NFKB1","SOCS3",-0.000805452526214237
"3432","NFKB1","SOD2",-9.36673849385135e-06
"3433","NFKB1","TBX21",0.424343979557959
"3434","NFKB1","TFF3",0.870721022605059
"3435","NFKB1","TFPI2",0.792870948207531
"3436","NFKB1","THBD",-5.87504904140045e-06
"3437","NFKB1","TIMP1",0.203201334773241
"3438","NFKB1","TLR2",-0.441362875433282
"3439","NFKB1","TNC",-9.61065399421879e-06
"3440","NFKB1","TNF",0.253402217486795
"3441","NFKB1","TNFAIP3",-7.89570439483042e-05
"3442","NFKB1","TNFRSF10A",0.93607374025561
"3443","NFKB1","TNFRSF10B",0.658352898133287
"3444","NFKB1","TNFSF10",0.514016001604774
"3445","NFKB1","TP53",0.642893275610203
"3446","NFKB1","TRAF1",0.845004669375953
"3447","NFKB1","TRAF2",0.995424713718497
"3448","NFKB1","VCAM1",0.766601164703296
"3449","NFKB1","VEGFA",-1.59174065116634e-07
"3450","NFKB1","VEGFC",0.203201334773241
"3451","NFKB1","VIM",-2.26283619390783e-06
"3452","NFKB1","VWF",-0.760692753030308
"3453","NFKB1","WT1",0.994763858333144
"3454","NFKB1","XIAP",0.752217498494132
"3455","NFKB2","BCL2",-0.0520668758330744
"3456","NFKB2","BCL2L1",-3.85806755252162e-06
"3457","NFKB2","CCL21",0.98640705082035
"3458","NFKB2","CCND2",-9.72681611453344e-07
"3459","NFKB2","CDK6",-0.992054524158555
"3460","NFKB2","SELP",0.362452098290325
"3461","NFKB2","SND1",0.273069345984477
"3462","NFKB2","BCL3",0.994263663258691
"3463","NFKB2","CD44",0.601909276897759
"3464","NFKB2","CD58",0.984779794699489
"3465","NFKB2","IL2RA",0.987803020668094
"3466","NFKB2","IL6",0.913041743672789
"3467","NFKB2","NEURL3",-5.29149482026044e-06
"3468","NFKB2","RARA",0.544044277995985
"3469","NFKB2","TNFAIP3",-0.0184714786534993
"3470","NFKB2","TNIP1",0.230347676233344
"3471","NFKB2","TRAF1",0.512812026094685
"3472","NFYA","ABCB1",-7.58223272628831e-07
"3473","NFYA","ACTB",0.998353618267427
"3474","NFYA","DDIT3",0.900462302661362
"3475","NFYA","FDPS",0.988079524271754
"3476","NFYA","FXR2",0.997954928165129
"3477","NFYA","SP3",-0.106305951563494
"3478","NFYA","AP3M2",-1.94880057126488e-07
"3479","NFYA","CD74",0.362452098290325
"3480","NFYA","PNRC2",-0.00169778623838767
"3481","NFYA","ZNF608",0.927800605478518
"3482","NR2F2","ACTA1",0.99840728367837
"3483","NR2F2","APOA1",0.996733032165906
"3484","NR2F2","APOA2",-0.0021345068693586
"3485","NR2F2","APOB",0.413804690841085
"3486","NR2F2","APOC2",0.516423603769385
"3487","NR2F2","APOC3",0.9970101901865
"3488","NR2F2","BGLAP",0.808685717071181
"3489","NR2F2","CETP",-1.82348377223866e-06
"3490","NR2F2","F9",0.522439948581609
"3491","NR2F2","HNF4A",0.910556175714144
"3492","NR2F2","MYH6",0.52003393374997
"3493","NR2F2","MYOD1",0.967357036034744
"3494","NR2F2","MYOG",0.974999932794956
"3495","NR2F2","OXT",0.900462302661362
"3496","NR2F2","PENK",0.992529401186905
"3497","NR2F2","POU5F1",-6.83985708840531e-05
"3498","NR2F2","PPARA",0.90228367545189
"3499","NR2F2","TF",-1.11617633715416e-06
"3500","NR3C1","ATF2",0.611153526597111
"3501","NR3C1","ATP1B1",-0.00631869921401375
"3502","NR3C1","BGLAP",0.787952707782966
"3503","NR3C1","CALD1",-1.14724611172465e-06
"3504","NR3C1","CDK6",-0.0031501030319777
"3505","NR3C1","ETS1",0.689367503634994
"3506","NR3C1","NR1I3",0.933845290916289
"3507","NR3C1","RLN1",0.444435243246651
"3508","NR3C1","RLN2",0.203201334773241
"3509","NR3C1","SCNN1A",0.474306037778457
"3510","NR5A1","AMH",-0.10023792560923
"3511","NR5A1","AMHR2",0.954971951645118
"3512","NR5A1","CYP11A1",0.522439948581609
"3513","NR5A1","CYP11B1",0.700743238370727
"3514","NR5A1","CYP11B2",0.793682861933857
"3515","NR5A1","CYP17A1",-2.45274765546016e-06
"3516","NR5A1","CYP19A1",0.863747018416521
"3517","NR5A1","CYP21A2",-1.72730455815864e-06
"3518","NR5A1","HSD3B2",0.988483455793627
"3519","NR5A1","LHB",0.781270566803458
"3520","NR5A1","MC2R",0.980870205375901
"3521","NR5A1","NR0B1",0.97231186337599
"3522","NR5A1","POU5F1",-0.000175525326546824
"3523","NR5A1","SRY",-3.35709949384252e-07
"3524","NR5A1","STAR",0.994827406516812
"3525","PAX6","CTNND2",0.232933420765753
"3526","PAX6","GCK",0.196211775212672
"3527","PAX6","ITGA5",-0.00443242729889839
"3528","PAX6","ITGB1",0.76127235632857
"3529","PAX6","KRT12",0.427873063467212
"3530","PAX6","MET",-0.106305951563494
"3531","PAX6","MMP2",0.813256366518276
"3532","PAX6","NANOG",-4.71362661533585e-07
"3533","PAX6","NECAB2",-0.909929800849956
"3534","PAX6","OLFM3",0.252488748440935
"3535","PAX6","PCSK1",0.972606721538383
"3536","PAX6","PDHX",0.621465230299284
"3537","PAX6","POU5F1",0.518830651395202
"3538","PAX8","BCL2",0.965414215173878
"3539","PAX8","E2F1",-0.0463971627791961
